Unnamed: 0,Release Group,$Worldwide,$Domestic,Domestic %,$Foreign,Foreign %,Year,Genres,Rating,Vote_Count,Original_Language,Production_Countries,Budget,Production_Companies,Success,runtime,overview_len,n_keywords,n_companies,studio_vol_max,studio_vol_min,has_homepage,summer,holiday,is_sequel,Keywords
1020,Stomp the Yard,-0.3665153455970721,-0.057731976377743,1.2523584351811392,-0.5161422347324277,-1.2523437237060249,7,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.8115676538168349,-0.711747453654969,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.7113560008249894,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.2601080242228474,0.9315970172222814,-0.746382952927281,-1.1659438501605517,-1.547555260818414,0.2267033118398856,0,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1021,Dragon Wars: D-War,-0.3684666922404573,-0.7202492586254109,-1.591386583314361,-0.1537220257790987,1.5913951472513104,7,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",-2.3597974313891927,-0.7215443193415576,0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4458114174622667,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-1.0274418006758483,-1.1026078245203526,-0.5846274283988526,-0.7175362802828879,-2.071999561142531,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1022,The Kite Runner,-0.3689410035496681,-0.656831434480825,-1.3142600072990571,-0.1894022134096468,1.314269170321435,7,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.1020646956217073,-0.5581147872061927,1,"[1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.5692477213862035,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0,1.0111787554137532,-1.1026078245203526,0.0623946697148607,2.869724278738423,0.2781017903201162,-0.7377269285653559,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1023,License to Wed,-0.3923670192912775,-0.2886126179531135,0.4465596218443332,-0.4274766444938069,-0.4465466523253107,7,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.9796193463075292,-0.6235756624756713,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",-0.2647299797316624,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.9737938913050692,-0.1231758636813066,0.3859057187717175,1.0760939992277676,1.054701673762528,-0.7377269285653559,1,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1024,3:10 to Yuma,-0.3931678452485243,-0.1596414911093897,1.0519746032931503,-0.4997936339585312,-1.0519603250028844,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.9384222572250768,-0.0130528053705342,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.1412936758077256,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,0.6892912991890794,0.2158582766091323,2.003460964056001,0.1792788594724399,0.5013912440383695,-0.7377269285653559,1,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1025,Because I Said So,-0.3957421001789599,-0.3034174926709835,0.403924763995825,-0.4243587593683806,-0.4039118866437914,7,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-0.7347899617296233,-0.672782646946946,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.9752713769255916,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.3836668882265004,-0.5375509240362876,1.0329278168854308,-0.7175362802828879,1.062750826178776,0.675137836207948,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1026,August Rush,-0.4120562595167447,-0.4482061316824346,-0.1716458169590364,-0.3689080589884425,0.1716574500567186,7,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1.2149652926550425,-0.2178963606355692,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.4677418075013565,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.2601080242228474,-1.1402782845526236,3.944527258397142,-0.2691287104052239,1.054701673762528,-0.7377269285653559,1,0,1,0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1027,28 Weeks Later,-0.417262203011726,-0.4879905190312169,-0.3379217625682185,-0.3547531739442636,0.3379330362146437,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.1899800971164544,0.1488181344965098,1,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.6707536352710506,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.4909627069680584,0.8939265571900104,2.3269720131128575,1.0760939992277676,-0.906478522689117,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
1028,Lions for Lambs,-0.4184126460913999,-0.6673155631830019,-1.228990291602041,-0.2575860940375829,1.2289996389583966,7,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.5445080566172623,-0.6456186102704957,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.2647299797316624,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]",0,-0.9201459819342904,0.2911991966736744,0.7094167678285742,1.0760939992277676,0.2071172825310851,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1029,The Reaping,-0.4283098033553761,-0.5341853398850722,-0.5084611939622515,-0.345796528727649,0.5084720989407208,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.8375421904902991,-0.6313686238172759,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.1632240658468154,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.5446106163388374,0.8185856371254684,-0.2611163793419959,0.6276864293501038,1.054701673762528,-0.7377269285653559,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1030,Good Luck Chuck,-0.4428734518790103,-0.4041097435960578,0.284547162020002,-0.4392994121186984,-0.2845345427355376,7,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-0.7195674093206349,-0.481075797943473,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.4677418075013565,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,-0.4373147975972795,1.0446083973190945,0.5476612433001459,-0.7175362802828879,-0.0064235255319682,0.3620263723389354,1,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1031,The Mist,-0.4540210141992989,-0.5280209971906168,-0.3166043336439644,-0.3876367119559549,0.3166156533738841,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.5984519200909908,0.3503218491865714,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.6098500869401424,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.9038829366721952,-0.1985167837458486,1.3564388659422877,-0.7175362802828879,-0.1918864107636265,-0.3817844220758548,1,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1032,Smokin' Aces,-0.4551722139420014,-0.3939785164544498,0.4508231076291841,-0.4632740873991079,-0.4508101288934626,7,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.0339489349243175,-0.4470094240787443,1,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.6301512697171118,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.0081315226310475,-0.6505623041331006,0.7094167678285742,0.6276864293501038,1.062750826178776,0.758807043779975,1,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
1033,Into the Wild,-0.457880689252734,-0.6232406503434449,-0.8324861136109143,-0.3408995237852324,0.8324963181202669,7,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.6982813316404413,1.3072975019356157,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.6707536352710506,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,2.0841369428293333,-0.5375509240362876,0.3859057187717175,0.1792788594724399,-1.0889449161178353,-0.7377269285653559,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1034,Eastern Promises,-0.4606350881888153,-0.6375533960432561,-0.9007018861685274,-0.3371250337775043,0.9007119432106981,7,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",1.1921314640415592,-0.0689394709917557,1,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0702395360883327,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.4909627069680584,-0.7635736842299136,1.8417054395275727,2.421316708860759,-0.4677802006209745,-0.7377269285653559,1,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1035,Why Did I Get Married?,-0.4618172335092244,-0.1386316640447805,1.9984684475300336,-0.6140172191573556,-1.998452123132612,7,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0504400333673887,-0.7809934815760842,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.6707536352710506,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.2064601148520684,0.4418810368027583,-1.3934050510409943,-1.1659438501605517,-0.4677802006209745,1.4795148670655107,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1036,We Own the Night,-0.4658387956475391,-0.4889865207264955,-0.0011063855650033,-0.4268306418263415,0.0011183873306415,7,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.2978065100134593,-0.508907802734918,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.5489465386092341,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.4210517523351844,-1.3663010447462496,-0.746382952927281,-0.2691287104052239,0.8356877327611136,0.0666501022922071,0,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1037,This Christmas,-0.4913287116580321,-0.2186225660832319,1.994204961745183,-0.6140298591439901,-1.9941886465644605,7,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.0504400333673887,-0.7843333221510576,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.7113560008249894,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.4210517523351844,0.6679037969963844,-0.746382952927281,-1.1659438501605517,-0.2132008678871208,1.7748911371122391,0,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1038,Death at a Funeral,-0.5058257253311127,-0.751775565345765,-1.4336376092748806,-0.3417054661573593,1.433646514229689,7,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.5515157168299406,-0.4278610047822302,1,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.792560731932867,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-1.0274418006758483,-1.1779487445848946,1.3564388659422877,1.0760939992277676,-1.240775011411861,-0.3817844220758548,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1039,Freedom Writers,-0.5237457903877246,-0.3832222715200654,1.4058439234357691,-0.5717301039862571,-1.405828880159494,7,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.8264044810827649,-0.3256618831880442,1,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.5489465386092341,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.7429392085598583,-1.2156192046171657,1.3564388659422877,-0.2691287104052239,-1.0231109604942965,-0.3817844220758548,1,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
1040,The Warlords,-0.5247740469394981,-0.8629175293447691,-2.201065050548029,-0.3087449206768944,2.2010722964970357,7,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.4310038435921118,-0.7411380507147349,0,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.1632240658468154,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.9038829366721952,-0.5375509240362876,-0.5846274283988526,2.421316708860759,-2.071999561142531,-0.7377269285653559,0,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1041,War,-0.5364238879986302,-0.5689008719922966,0.1523791026896263,-0.4882948067828453,-0.1523667691228278,7,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",-0.087831484347594,-0.4006969681057799,1,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.4677418075013565,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,-0.3300189788557214,0.3665401167382163,-0.9081384774557092,1.0760939992277676,-0.0064235255319682,-0.3817844220758548,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1042,The Invasion,-0.537931364468492,-0.6663774249819101,-0.6150483385835221,-0.4367962959129263,0.6150590131445189,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",-0.5838329836738168,-0.4768453332151733,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6488232452319609,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.5446106163388374,1.0069379372868232,0.3859057187717175,0.1792788594724399,1.054701673762528,1.0877362731818656,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1043,Happily N'Ever After,-0.5480433897805592,-0.6596021095428128,-0.4700898218985941,-0.4556509934057944,0.4701008098273534,7,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1.852379017756228,-0.7190951029199105,1,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.0211157864080295,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,-1.8321604412375332,-0.4245395439394746,1.0329278168854308,0.1792788594724399,-0.0064235255319682,-0.7377269285653559,1,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1044,The Hills Have Eyes 2,-0.5499253707959224,-0.5910237033675889,0.139588645335074,-0.4962815378902167,-0.1395763394183721,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",-1.1331134164315004,-0.4906500075917301,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.6707536352710506,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,-1.0810897100466272,-1.0649373644880815,-0.746382952927281,-0.2691287104052239,0.1148938386429263,-0.1292391946496154,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1045,Becoming Jane,-0.5517981166420138,-0.6190772404287632,-0.082112615477169,-0.4836116808569594,0.0821244421255281,7,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1.0754252289059767,-0.5532163543628984,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.6403018611055965,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.5819954804475214,-1.4039715047785206,0.8711722923570026,-0.2691287104052239,-2.378779810549084,-0.7377269285653559,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1046,Sicko,-0.5577067236174982,-0.5418934806044314,0.6853148257959795,-0.5350077737514111,-0.6853013401418186,7,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.1299727083715203,-0.6567514121870738,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.792560731932867,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0.7429392085598583,-0.0101644835844936,0.7094167678285742,-1.1659438501605517,-0.2577203663871652,1.7232372841852166,0,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1047,Hostel: Part II,-0.5594786780678621,-0.6330367294965641,-0.1119570159711249,-0.4873971139167997,0.1119687781025917,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.79060598722925,-0.363736065742741,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",-0.7681993126005038,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.8664980725635114,-0.5375509240362876,-0.0993608548135675,-0.2691287104052239,-0.2132008678871208,0.0666501022922071,0,1,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1048,Sunshine,-0.5639498920613031,-0.8162759365618211,-1.7619260147083942,-0.3930368507323962,1.7619342099773874,7,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",0.6352397550793807,0.0317010583341093,1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0397877619228786,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.1154273413726055,-0.1985167837458486,0.0623946697148607,0.1792788594724399,-0.4677802006209745,0.5826458183293869,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1049,Awake,-0.5740207762463944,-0.6755434364373057,-0.3421852483530694,-0.4856992148974612,0.3421965127827956,7,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",0.0808851381853666,-0.5102437389649074,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.7706303418937773,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-1.3493292569005222,-0.4998804640040166,-1.3934050510409943,-0.2691287104052239,-0.2577203663871652,-0.7377269285653559,0,0,1,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1050,88 Minutes,-0.574683714917898,-0.6382442467114642,0.0372649864986539,-0.5072585939595595,-0.0372529017827257,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",-0.8882840318535956,-0.5745913340427281,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-0.3662358936165095,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0,-0.0617794320018265,-0.8389146042944556,-0.4228719038704243,-0.2691287104052239,-0.6366135550988533,-0.7377269285653559,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
